0.05829126993965436,1.055378782065321,[-466.22926282],0.005446910858154297
0.08283496254582462,1.0707185899441776,[-418.90736083],0.011306524276733398
0.1012427320004523,1.086058397823034,[-382.29476836],0.016856908798217773
0.11965050145508002,1.098330244126119,[-346.12206717],0.022603988647460938
0.13805827090970768,1.1106020904292042,[-311.94902221],0.02807760238647461
0.16260196351587794,1.1259418983080605,[-273.17012359],0.033927202224731445
0.18714565612204823,1.1382137446111456,[-273.17012359],0.039606571197509766
0.21168934872821848,1.1535535524900022,[-273.17012359],0.04519367218017578
0.23623304133438872,1.1658253987930873,[-273.17012359],0.050932884216308594
0.260776733940559,1.1780972450961724,[-273.17012359],0.0564579963684082
0.28225246497095796,1.1903690913992575,[-273.17012359],0.06220507621765137
0.3067961575771282,1.1995729761265712,[-273.17012359],0.06794190406799316
0.3252039270317559,1.2118448224296565,[-273.17012359],0.07362580299377441
0.34667965806215484,1.2179807455811988,[-273.17012359],0.0801534652709961
0.3620194659410113,1.2271846303085128,[-273.17012359],0.08596348762512207
0.3712233506683251,1.2302525918842842,[-273.17012359],0.08864903450012207
0.37735927381986767,1.2333205534600555,[-273.17012359],0.09110212326049805
0.3834951969714103,1.2363885150358265,[-273.17012359],0.0934758186340332
0.3865631585471816,1.2363885150358265,[-273.17012359],0.09581875801086426
0.39269908169872414,1.2363885150358265,[-273.17012359],0.09815216064453125
0.3957670432744954,1.2394564766115979,[-273.17012359],0.10054540634155273
0.39883500485026663,1.2394564766115979,[-273.17012359],0.10305404663085938
0.40190296642603796,1.2394564766115979,[-273.17012359],0.10528755187988281
0.4049709280018092,1.2394564766115979,[-273.17012359],0.10764455795288086
0.4080388895775805,1.2394564766115979,[-273.17012359],0.10999870300292969
0.4080388895775805,1.2394564766115979,[-273.17012359],0.11232399940490723
0.4111068511533518,1.2394564766115979,[-273.17012359],0.11472558975219727
0.4111068511533518,1.2394564766115979,[-273.17012359],0.1171104907989502
0.41417481272912315,1.2394564766115979,[-273.17012359],0.11947822570800781
0.41417481272912315,1.2363885150358265,[-273.17012359],0.1217947006225586
0.4172427743048943,1.2363885150358265,[-273.17012359],0.12414193153381348
0.4172427743048943,1.2363885150358265,[-273.17012359],0.12651419639587402
0.42031073588066564,1.2333205534600555,[-273.17012359],0.1289060115814209
0.42031073588066564,1.2333205534600555,[-273.17012359],0.1313025951385498
0.42031073588066564,1.2333205534600555,[-273.17012359],0.1336536407470703
0.42337869745643697,1.2302525918842842,[-273.17012359],0.1360030174255371
0.42337869745643697,1.2302525918842842,[-273.17012359],0.13836097717285156
0.42337869745643697,1.2302525918842842,[-273.17012359],0.1407945156097412
0.42644665903220824,1.2302525918842842,[-273.17012359],0.14319419860839844
