Alpha,Theta,Response,Time
1.0,1.0,1.0,1.0
-5.666666666666666,-30.0,140.66666666666666,0.00542902946472168
-7.666666666666666,-29.666666666666664,140.66666666666666,0.010581254959106445
-9.0,-29.333333333333332,449.51123329532356,0.015649795532226562
-10.333333333333332,-28.0,449.51123329532356,0.020557165145874023
-11.0,-26.666666666666664,449.51123329532356,0.025478124618530273
-11.666666666666666,-25.666666666666664,529.1287750026361,0.03050398826599121
-12.0,-24.666666666666664,529.1287750026361,0.03538060188293457
-12.0,-23.666666666666664,529.1287750026361,0.040262699127197266
-12.0,-22.666666666666664,427.5781650358305,0.045239925384521484
-11.333333333333332,-21.666666666666664,427.5781650358305,0.050193071365356445
-11.0,-20.666666666666664,427.5781650358305,0.05508303642272949
-10.333333333333332,-20.0,290.7934659705501,0.0600888729095459
-9.333333333333332,-19.0,290.7934659705501,0.06498169898986816
-9.0,-18.333333333333332,290.7934659705501,0.0699303150177002
-8.333333333333332,-17.666666666666664,212.62574012576957,0.07487869262695312
-8.0,-17.0,212.62574012576957,0.07974958419799805
-8.0,-16.666666666666664,212.62574012576957,0.08462786674499512
-7.666666666666666,-16.333333333333332,218.44591824752513,0.08962893486022949
-7.666666666666666,-16.0,218.44591824752513,0.09450173377990723
-7.666666666666666,-15.666666666666666,218.44591824752513,0.09947991371154785
-7.666666666666666,-15.0,247.42791101148543,0.10273480415344238
-7.333333333333333,-14.666666666666666,247.42791101148543,0.10532426834106445
-7.333333333333333,-14.666666666666666,247.42791101148543,0.1078493595123291
-7.333333333333333,-14.333333333333332,247.42791101148543,0.11043834686279297
-7.333333333333333,-14.0,221.20112784460457,0.11301565170288086
-7.333333333333333,-13.666666666666666,221.20112784460457,0.11566829681396484
-7.333333333333333,-13.666666666666666,221.20112784460457,0.11827778816223145
-7.333333333333333,-13.333333333333332,221.20112784460457,0.12082982063293457
-7.333333333333333,-13.0,240.82745844158416,0.12342333793640137
-7.333333333333333,-13.0,240.82745844158416,0.1259782314300537
-7.333333333333333,-12.666666666666666,240.82745844158416,0.12853026390075684
-7.333333333333333,-12.333333333333332,240.82745844158416,0.13109993934631348
-7.333333333333333,-12.333333333333332,227.14572915073032,0.13369131088256836
-7.333333333333333,-12.0,227.14572915073032,0.13625288009643555
-7.666666666666666,-11.666666666666666,227.14572915073032,0.13880109786987305
-7.666666666666666,-11.666666666666666,227.14572915073032,0.14134860038757324
-7.666666666666666,-11.333333333333332,271.31601437399917,0.143934965133667
-7.666666666666666,-11.333333333333332,271.31601437399917,0.14654135704040527
-7.666666666666666,-11.0,271.31601437399917,0.1490929126739502
-7.666666666666666,-10.666666666666666,271.31601437399917,0.15163898468017578
-7.666666666666666,-10.666666666666666,237.41331119785093,0.15422701835632324
-8.0,-10.333333333333332,237.41331119785093,0.15677928924560547
-8.0,-10.333333333333332,237.41331119785093,0.15932655334472656
-8.0,-10.0,237.41331119785093,0.1618812084197998
-8.0,-10.0,266.82942032925035,0.16446948051452637
-8.333333333333332,-9.666666666666666,266.82942032925035,0.1670207977294922
-8.666666666666666,-9.666666666666666,266.82942032925035,0.169569730758667
-8.666666666666666,-9.666666666666666,266.82942032925035,0.1721177101135254
-9.0,-9.666666666666666,319.4553091319386,0.17470574378967285
-9.0,-9.666666666666666,319.4553091319386,0.1773238182067871
-9.333333333333332,-9.666666666666666,319.4553091319386,0.1798703670501709
-9.666666666666666,-9.333333333333332,319.4553091319386,0.1824173927307129
-10.0,-9.333333333333332,347.1857596014815,0.1850118637084961
-10.0,-9.333333333333332,347.1857596014815,0.1875286102294922
-10.333333333333332,-9.333333333333332,347.1857596014815,0.19001150131225586
-10.666666666666666,-9.333333333333332,347.1857596014815,0.19250893592834473
-10.666666666666666,-9.0,348.0068331289363,0.1950395107269287
-11.0,-9.0,348.0068331289363,0.19762372970581055
-11.0,-9.0,348.0068331289363,0.20034241676330566
-11.333333333333332,-9.0,348.0068331289363,0.20311999320983887
-11.666666666666666,-9.0,377.0701445848192,0.20596671104431152
-11.666666666666666,-8.666666666666666,377.0701445848192,0.20872855186462402
-12.0,-8.666666666666666,377.0701445848192,0.21148681640625
-12.333333333333332,-8.666666666666666,377.0701445848192,0.2142500877380371
-12.333333333333332,-8.333333333333332,402.96357181423264,0.21710801124572754
-12.666666666666666,-8.333333333333332,402.96357181423264,0.21986603736877441
-12.666666666666666,-8.333333333333332,402.96357181423264,0.2226247787475586
-12.666666666666666,-8.0,402.96357181423264,0.22539687156677246
-13.0,-8.0,408.85348373990627,0.22816181182861328
-13.0,-8.0,408.85348373990627,0.23090672492980957
-13.0,-7.666666666666666,408.85348373990627,0.2336263656616211
-13.0,-7.666666666666666,408.85348373990627,0.23636507987976074
-13.333333333333332,-7.333333333333333,414.3024180067487,0.23922014236450195
-13.333333333333332,-7.333333333333333,414.3024180067487,0.2419896125793457
-13.333333333333332,-7.0,414.3024180067487,0.24474692344665527
-13.333333333333332,-7.0,414.3024180067487,0.24753403663635254
-13.333333333333332,-6.666666666666666,396.27805749525817,0.2503323554992676
-13.333333333333332,-6.333333333333333,396.27805749525817,0.2530841827392578
-13.333333333333332,-6.333333333333333,396.27805749525817,0.2558732032775879
-13.0,-6.0,396.27805749525817,0.2586383819580078
-13.0,-5.666666666666666,383.11916694309593,0.26143550872802734
-13.0,-5.333333333333333,383.11916694309593,0.264188289642334
-13.0,-5.333333333333333,383.11916694309593,0.26694297790527344
-12.666666666666666,-5.0,383.11916694309593,0.2696969509124756
-12.666666666666666,-4.666666666666666,374.46969258912867,0.27249836921691895
-12.333333333333332,-4.333333333333333,374.46969258912867,0.2752549648284912
-12.333333333333332,-4.0,374.46969258912867,0.27800917625427246
-12.0,-3.6666666666666665,374.46969258912867,0.2807605266571045
-12.0,-3.333333333333333,352.0872123816312,0.2835705280303955
-11.666666666666666,-3.0,352.0872123816312,0.28632497787475586
-11.333333333333332,-2.6666666666666665,352.0872123816312,0.28907084465026855
-11.333333333333332,-2.333333333333333,352.0872123816312,0.2918202877044678
-11.0,-2.0,306.80036784617636,0.2946205139160156
-10.666666666666666,-1.6666666666666665,306.80036784617636,0.2973747253417969
-10.666666666666666,-1.3333333333333333,306.80036784617636,0.30016446113586426
-10.333333333333332,-1.0,306.80036784617636,0.3029193878173828
-10.333333333333332,-0.6666666666666666,306.9572486592265,0.30571770668029785
-10.0,-0.3333333333333333,306.9572486592265,0.3084890842437744
-10.0,-0.3333333333333333,306.9572486592265,0.3112943172454834
-9.666666666666666,0.0,306.9572486592265,0.3140578269958496
-9.666666666666666,0.0,261.6865634657104,0.3168642520904541
-9.666666666666666,0.3333333333333333,261.6865634657104,0.31962060928344727
-9.333333333333332,0.3333333333333333,261.6865634657104,0.32236385345458984
-9.333333333333332,0.6666666666666666,261.6865634657104,0.32512402534484863
-9.333333333333332,0.6666666666666666,270.7821335927726,0.3279240131378174
-9.333333333333332,1.0,270.7821335927726,0.33068060874938965
-9.333333333333332,1.0,270.7821335927726,0.3334321975708008
-9.333333333333332,1.0,270.7821335927726,0.33618760108947754
-9.333333333333332,1.3333333333333333,289.2346056815037,0.3389892578125
-9.333333333333332,1.3333333333333333,289.2346056815037,0.3417356014251709
-9.333333333333332,1.3333333333333333,289.2346056815037,0.3444845676422119
-9.333333333333332,1.6666666666666665,289.2346056815037,0.3472297191619873
-9.333333333333332,1.6666666666666665,275.9257181725978,0.35002684593200684
-9.333333333333332,2.0,275.9257181725978,0.35278892517089844
-9.0,2.333333333333333,275.9257181725978,0.3555572032928467
-9.0,2.333333333333333,275.9257181725978,0.35831475257873535
-9.0,2.6666666666666665,276.1578567376598,0.36111021041870117
-8.666666666666666,3.0,276.1578567376598,0.3638577461242676
-8.666666666666666,3.333333333333333,276.1578567376598,0.36662864685058594
-8.666666666666666,3.333333333333333,276.1578567376598,0.36937999725341797
-8.333333333333332,3.6666666666666665,240.0505933678161,0.37217140197753906
-8.333333333333332,4.0,240.0505933678161,0.3749198913574219
-8.333333333333332,4.333333333333333,240.0505933678161,0.3777036666870117
-8.0,4.666666666666666,240.0505933678161,0.3804514408111572
-8.0,5.0,263.1351839776102,0.3832418918609619
-7.666666666666666,5.0,263.1351839776102,0.3859837055206299
-7.666666666666666,5.333333333333333,263.1351839776102,0.3887310028076172
-7.666666666666666,5.666666666666666,263.1351839776102,0.3914816379547119
-7.333333333333333,6.0,213.4677105111282,0.3942718505859375
-7.333333333333333,6.333333333333333,213.4677105111282,0.3970460891723633
-7.0,6.666666666666666,213.4677105111282,0.39982032775878906
-7.0,7.0,213.4677105111282,0.40258049964904785
-6.666666666666666,7.333333333333333,209.07498372088168,0.4054272174835205
-6.666666666666666,7.666666666666666,209.07498372088168,0.40817975997924805
-6.333333333333333,8.0,209.07498372088168,0.41093015670776367
-6.333333333333333,8.333333333333332,209.07498372088168,0.41367363929748535
-6.0,8.333333333333332,177.50434805019532,0.4164769649505615
-6.0,8.666666666666666,177.50434805019532,0.41922545433044434
-6.0,9.0,177.50434805019532,0.42197299003601074
-5.666666666666666,9.333333333333332,177.50434805019532,0.42472100257873535
-5.666666666666666,9.666666666666666,200.61406103234424,0.42754435539245605
-5.333333333333333,10.0,200.61406103234424,0.43029189109802246
-5.333333333333333,10.333333333333332,200.61406103234424,0.43303894996643066
-5.0,10.666666666666666,200.61406103234424,0.4357898235321045
-5.0,10.666666666666666,150.93100152818369,0.43857908248901367
-5.0,11.0,150.93100152818369,0.44135022163391113
-4.666666666666666,11.333333333333332,150.93100152818369,0.44409894943237305
-4.666666666666666,11.666666666666666,150.93100152818369,0.44684529304504395
