Alpha,Theta,Response,Time
1.0,1.0,1.0,1.0
3.141592653589793,0.0,80.0,0.0008933544158935547
3.141592653589793,0.0,80.0,0.0016350746154785156
3.141592653589793,0.0,80.0,0.002318859100341797
3.141592653589793,0.0,80.0,0.0030744075775146484
3.141592653589793,0.0,80.0,0.0037255287170410156
3.141592653589793,0.0,80.0,0.004357576370239258
3.141592653589793,0.0,80.0,0.005042314529418945
3.141592653589793,0.0,80.0,0.0056803226470947266
3.141592653589793,0.0,80.0,0.0063266754150390625
3.141592653589793,0.0,80.0,0.007004499435424805
3.141592653589793,0.0,80.0,0.007612943649291992
3.141592653589793,0.0,80.0,0.008217811584472656
3.141592653589793,0.0,80.0,0.008825302124023438
3.141592653589793,0.0,80.0,0.009469747543334961
3.141592653589793,0.0,80.0,0.010126113891601562
3.141592653589793,0.0,80.0,0.010731697082519531
3.141592653589793,0.0,80.0,0.011341333389282227
3.141592653589793,0.0,80.0,0.011954307556152344
3.141592653589793,0.0,80.0,0.012554645538330078
3.141592653589793,0.0,80.0,0.013153553009033203
3.141592653589793,0.0,80.0,0.013758659362792969
3.141592653589793,0.0,80.0,0.014368772506713867
3.141592653589793,0.0,80.0,0.015002012252807617
3.141592653589793,0.0,80.0,0.015600919723510742
3.141592653589793,0.0,80.0,0.0162045955657959
3.141592653589793,0.0,80.0,0.016813993453979492
3.141592653589793,0.0,80.0,0.017412900924682617
3.141592653589793,0.0,80.0,0.01800823211669922
3.141592653589793,0.0,80.0,0.018672704696655273
3.141592653589793,0.0,80.0,0.01956963539123535
3.141592653589793,0.0,80.0,0.020365476608276367
3.141592653589793,0.0,80.0,0.02100658416748047
3.141592653589793,0.0,80.0,0.021756649017333984
3.141592653589793,0.0,80.0,0.02241373062133789
3.141592653589793,0.0,80.0,0.02302098274230957
3.141592653589793,0.0,80.0,0.0236208438873291
3.141592653589793,0.0,80.0,0.024246692657470703
3.141592653589793,0.0,80.0,0.024843931198120117
3.141592653589793,0.0,80.0,0.025440216064453125
3.141592653589793,0.0,80.0,0.026037931442260742
3.141592653589793,0.0,80.0,0.026634931564331055
3.141592653589793,0.0,80.0,0.02723097801208496
3.141592653589793,0.0,80.0,0.027827739715576172
3.141592653589793,0.0,80.0,0.028424739837646484
3.141592653589793,0.0,80.0,0.029020309448242188
3.141592653589793,0.0,80.0,0.029736757278442383
3.141592653589793,0.0,80.0,0.030341148376464844
3.141592653589793,0.0,80.0,0.030937910079956055
3.141592653589793,0.0,80.0,0.03153491020202637
3.141592653589793,0.0,80.0,0.03213310241699219
3.141592653589793,0.0,80.0,0.032727956771850586
3.141592653589793,0.0,80.0,0.033324241638183594
3.141592653589793,0.0,80.0,0.0339202880859375
3.141592653589793,0.0,80.0,0.034517526626586914
3.141592653589793,0.0,80.0,0.03511333465576172
3.141592653589793,0.0,80.0,0.03570818901062012
3.141592653589793,0.0,80.0,0.036303043365478516
3.141592653589793,0.0,80.0,0.036897897720336914
3.141592653589793,0.0,80.0,0.03749275207519531
3.141592653589793,0.0,80.0,0.03808712959289551
3.141592653589793,0.0,80.0,0.03868246078491211
