Alpha,Theta,Response,Time
1.0,1.0,1.0,1.0
3.141592653589793,0.0,100.0,0.0010998249053955078
3.141592653589793,0.0,100.0,0.0019025802612304688
3.141592653589793,0.0,100.0,0.002748250961303711
3.141592653589793,0.0,100.0,0.0033833980560302734
3.141592653589793,0.0,100.0,0.004002809524536133
3.141592653589793,0.0,100.0,0.004662752151489258
3.141592653589793,0.0,100.0,0.005282402038574219
3.141592653589793,0.0,100.0,0.0059356689453125
3.141592653589793,0.0,100.0,0.00656580924987793
3.141592653589793,0.0,100.0,0.0071833133697509766
3.141592653589793,0.0,100.0,0.007819175720214844
3.141592653589793,0.0,100.0,0.008419513702392578
3.141592653589793,0.0,100.0,0.009023189544677734
3.141592653589793,0.0,100.0,0.009634017944335938
3.141592653589793,0.0,100.0,0.010231256484985352
3.141592653589793,0.0,100.0,0.01082921028137207
3.141592653589793,0.0,100.0,0.011431694030761719
3.141592653589793,0.0,100.0,0.012143611907958984
3.141592653589793,0.0,100.0,0.01276254653930664
3.141592653589793,0.0,100.0,0.013361215591430664
3.141592653589793,0.0,100.0,0.013963937759399414
3.1385246920140215,0.0,100.0,0.014576435089111328
3.1385246920140215,0.0,100.0,0.015173912048339844
3.1385246920140215,0.0,100.0,0.015769004821777344
3.1385246920140215,0.0,100.0,0.016370058059692383
3.1385246920140215,0.0,100.0,0.016980886459350586
3.1385246920140215,0.0,100.0,0.017613649368286133
3.1385246920140215,0.0,100.0,0.01820993423461914
3.1385246920140215,0.0,100.0,0.018805265426635742
3.1385246920140215,0.0,100.0,0.019398927688598633
3.1385246920140215,0.0,100.0,0.019994020462036133
3.1385246920140215,0.0,100.0,0.020589590072631836
3.1385246920140215,0.0,100.0,0.021186113357543945
3.1385246920140215,0.0,100.0,0.021780967712402344
3.1385246920140215,0.0,100.0,0.022408485412597656
3.1385246920140215,0.0,100.0,0.023015975952148438
3.1385246920140215,0.0,100.0,0.02361297607421875
3.1385246920140215,0.0,100.0,0.024209260940551758
3.1385246920140215,0.0,100.0,0.024801015853881836
3.1385246920140215,0.0,100.0,0.02539539337158203
3.1385246920140215,0.0,100.0,0.025989532470703125
3.1385246920140215,0.0,100.0,0.026581525802612305
3.1385246920140215,0.0,100.0,0.02718830108642578
3.1385246920140215,0.0,100.0,0.027782440185546875
3.1385246920140215,0.0,100.0,0.02837514877319336
3.1385246920140215,0.0,100.0,0.02896571159362793
3.1385246920140215,0.0,100.0,0.029558181762695312
3.1385246920140215,0.0,100.0,0.03014850616455078
3.13545673043825,0.0,100.0,0.03074026107788086
3.13545673043825,0.0,100.0,0.031331539154052734
3.13545673043825,0.0,100.0,0.03192257881164551
3.13545673043825,0.0,100.0,0.03252577781677246
3.13545673043825,0.0,100.0,0.03312325477600098
3.13545673043825,0.0,100.0,0.03371715545654297
3.13545673043825,0.0,100.0,0.03430914878845215
3.13545673043825,0.0,100.0,0.03490328788757324
3.13545673043825,0.0,100.0,0.03549599647521973
3.13545673043825,0.0,100.0,0.03608822822570801
3.13545673043825,0.0,100.0,0.03669595718383789
3.13545673043825,0.0,100.0,0.03728818893432617
3.13545673043825,0.0,100.0,0.037882089614868164
3.13545673043825,0.0,100.0,0.038474082946777344
3.13545673043825,0.0,100.0,0.039067745208740234
3.13545673043825,0.0,100.0,0.03966045379638672
3.13545673043825,0.0,100.0,0.040251970291137695
3.13545673043825,0.0,100.0,0.04084420204162598
3.13545673043825,0.0,100.0,0.04143571853637695
3.13545673043825,0.0,100.0,0.04209756851196289
3.13545673043825,0.0,100.0,0.042699575424194336
3.13545673043825,0.0,100.0,0.04329633712768555
3.13545673043825,0.0,100.0,0.04389190673828125
3.13545673043825,0.0,100.0,0.04448556900024414
3.13545673043825,0.0,100.0,0.045078277587890625
3.13545673043825,0.0,100.0,0.04567146301269531
3.13545673043825,0.0,100.0,0.0462644100189209
3.13545673043825,0.0,100.0,0.04685783386230469
3.132388768862479,0.0,100.0,0.047451019287109375
3.132388768862479,0.0,100.0,0.048041582107543945
3.132388768862479,0.0,100.0,0.04863262176513672
3.132388768862479,0.0,100.0,0.04940533638000488
3.132388768862479,0.0,100.0,0.05001258850097656
3.132388768862479,0.0,100.0,0.05061078071594238
3.132388768862479,0.0,100.0,0.05120849609375
3.132388768862479,0.0,100.0,0.051831960678100586
3.132388768862479,0.0,100.0,0.0524442195892334
3.132388768862479,0.0,100.0,0.05304288864135742
3.132388768862479,0.0,100.0,0.05363965034484863
3.132388768862479,0.0,100.0,0.05423402786254883
3.132388768862479,0.0,100.0,0.05482888221740723
3.132388768862479,0.0,100.0,0.05542254447937012
3.132388768862479,0.0,100.0,0.0560150146484375
3.132388768862479,0.0,100.0,0.056609392166137695
3.132388768862479,0.0,100.0,0.05720210075378418
3.132388768862479,0.0,100.0,0.05779528617858887
3.132388768862479,0.0,100.0,0.05838727951049805
3.132388768862479,0.0,100.0,0.05897998809814453
3.132388768862479,0.0,100.0,0.05957174301147461
3.132388768862479,0.0,100.0,0.06016659736633301
3.132388768862479,0.0,100.0,0.0607602596282959
3.132388768862479,0.0,100.0,0.06138277053833008
3.132388768862479,0.0,100.0,0.06197714805603027
3.132388768862479,0.0,100.0,0.06260156631469727
3.132388768862479,0.0,100.0,0.06320357322692871
3.132388768862479,0.0,100.0,0.06380510330200195
3.132388768862479,0.0,100.0,0.06440377235412598
3.132388768862479,0.0,100.0,0.06500101089477539
3.132388768862479,0.0,100.0,0.06559920310974121
